geometry,Dmax,Nfaces,run,host_s,init_s,storage_MB
Hex1125,5,6,21,0.910641,0.060417,1.36642
Hex1125,5,6,22,0.913389,0.059908,1.36642
Hex1125,5,6,23,0.90973,0.059727,1.36642
Hex1125,5,6,24,0.909097,0.059825,1.36642
Hex1125,5,6,25,0.905958,0.060085,1.36642
Hex1125,5,6,26,0.905546,0.060102,1.36642
Hex1125,5,6,27,0.90406,0.060243,1.36642
Hex1125,5,6,28,0.903469,0.060649,1.36642
Hex1125,5,6,29,0.912724,0.060113,1.36642
Hex1125,5,6,30,0.90299,0.060222,1.36642
Hex1125,5,6,31,0.910574,0.06031,1.36642
Hex1125,5,6,32,0.91216,0.06048,1.36642
Hex1125,5,6,33,0.909941,0.061141,1.36642
Hex1125,5,6,34,0.912253,0.060312,1.36642
Hex1125,5,6,35,0.911003,0.061063,1.36642
Hex1125,5,6,36,0.908957,0.06082,1.36642
Hex1125,5,6,37,0.905357,0.060328,1.36642
Hex1125,5,6,38,0.903011,0.060258,1.36642
Hex1125,5,6,39,0.902481,0.061025,1.36642
Hex1125,5,6,40,0.90529,0.059311,1.36642
Hex1125,5,6,41,0.904971,0.060031,1.36642
Hex1125,5,6,42,0.905883,0.059999,1.36642
Hex1125,5,6,43,0.911654,0.059697,1.36642
Hex1125,5,6,44,0.912677,0.060629,1.36642
Hex1125,5,6,45,0.90921,0.060332,1.36642
Hex1125,5,6,46,0.985258,0.060843,1.36642
Hex1125,5,6,47,0.913003,0.059898,1.36642
Hex1125,5,6,48,0.910203,0.060434,1.36642
Hex1125,5,6,49,0.903922,0.060497,1.36642
Hex1125,5,6,50,0.904779,0.060065,1.36642
Hex1125,5,6,51,0.905474,0.06027,1.36642
Hex1125,5,6,52,0.90305,0.060935,1.36642
Hex1125,5,6,53,0.903431,0.059381,1.36642
Hex1125,5,6,54,0.906354,0.059942,1.36642
Hex1125,5,6,55,0.912433,0.060465,1.36642
Hex1125,5,6,56,0.912315,0.060351,1.36642
Hex1125,5,6,57,0.91122,0.060819,1.36642
Hex1125,5,6,58,0.908665,0.060787,1.36642
Hex1125,5,6,59,0.911798,0.060903,1.36642
Hex1125,5,6,60,0.907849,0.060568,1.36642
Hex1125,5,6,61,0.906135,0.060258,1.36642
Hex1125,5,6,62,0.904138,0.060847,1.36642
Hex1125,5,6,63,0.903205,0.06043,1.36642
Hex1125,5,6,64,0.903883,0.060249,1.36642
Hex1125,5,6,65,0.905676,0.060702,1.36642
Hex1125,5,6,66,0.906243,0.060655,1.36642
Hex1125,5,6,67,0.912109,0.060378,1.36642
Hex1125,5,6,68,0.911221,0.061204,1.36642
Hex1125,5,6,69,0.909996,0.059784,1.36642
Hex1125,5,6,70,0.913526,0.060911,1.36642
Hex1125,5,6,71,0.90916,0.060263,1.36642
Hex1125,5,6,72,0.90749,0.060678,1.36642
Hex1125,5,6,73,0.904614,0.060481,1.36642
Hex1125,5,6,74,0.904328,0.06057,1.36642
Hex1125,5,6,75,0.902181,0.060326,1.36642
Hex1125,5,6,76,0.977043,0.06074,1.36642
Hex1125,5,6,77,0.902975,0.059405,1.36642
Hex1125,5,6,78,0.90697,0.061035,1.36642
Hex1125,5,6,79,0.913148,0.060154,1.36642
Hex1125,5,6,80,0.91091,0.060318,1.36642
Hex1125,5,6,81,0.913513,0.0603,1.36642
Hex1125,5,6,82,0.910274,0.060429,1.36642
Hex1125,5,6,83,0.91111,0.060986,1.36642
Hex1125,5,6,84,0.905167,0.060835,1.36642
Hex1125,5,6,85,0.904873,0.060774,1.36642
Hex1125,5,6,86,0.900871,0.060507,1.36642
Hex1125,5,6,87,0.903779,0.060487,1.36642
Hex1125,5,6,88,0.902212,0.060308,1.36642
Hex1125,5,6,89,0.90203,0.060275,1.36642
Hex1125,5,6,90,0.905753,0.060937,1.36642
Hex1125,5,6,91,0.909852,0.060586,1.36642
Hex1125,5,6,92,0.911164,0.060318,1.36642
Hex1125,5,6,93,0.910305,0.061239,1.36642
Hex1125,5,6,94,0.913375,0.060372,1.36642
Hex1125,5,6,95,0.910502,0.059834,1.36642
Hex1125,5,6,96,0.905825,0.060823,1.36642
Hex1125,5,6,97,0.906572,0.060497,1.36642
Hex1125,5,6,98,0.903513,0.059868,1.36642
Hex1125,5,6,99,0.90305,0.06099,1.36642
Hex1125,5,6,100,0.903586,0.06064,1.36642
Hex1125,5,7,1,0.905158,0.05984,1.36642
Hex1125,5,7,2,0.909752,0.060375,1.36642
Hex1125,5,7,3,0.912044,0.060483,1.36642
Hex1125,5,7,4,0.910882,0.060984,1.36642
Hex1125,5,7,5,0.911665,0.060359,1.36642
Hex1125,5,7,6,0.911788,0.060223,1.36642
Hex1125,5,7,7,0.911795,0.060198,1.36642
Hex1125,5,7,8,0.905996,0.059887,1.36642
Hex1125,5,7,9,0.904114,0.060458,1.36642
Hex1125,5,7,10,0.905519,0.059701,1.36642
Hex1125,5,7,11,0.903563,0.06041,1.36642
Hex1125,5,7,12,0.902629,0.060127,1.36642
Hex1125,5,7,13,0.90555,0.060832,1.36642
Hex1125,5,7,14,0.907708,0.060712,1.36642
Hex1125,5,7,15,0.910741,0.06135,1.36642
Hex1125,5,7,16,0.911168,0.060416,1.36642
Hex1125,5,7,17,0.911912,0.061172,1.36642
Hex1125,5,7,18,0.911088,0.060434,1.36642
Hex1125,5,7,19,0.911869,0.060233,1.36642
Hex1125,5,7,20,0.904229,0.06042,1.36642
Hex1125,5,7,21,0.904435,0.061129,1.36642
Hex1125,5,7,22,0.903802,0.059925,1.36642
Hex1125,5,7,23,0.903946,0.061304,1.36642
Hex1125,5,7,24,0.90129,0.060092,1.36642
Hex1125,5,7,25,0.90348,0.060663,1.36642
Hex1125,5,7,26,0.909542,0.060991,1.36642
Hex1125,5,7,27,0.912808,0.060524,1.36642
Hex1125,5,7,28,0.909747,0.060691,1.36642
Hex1125,5,7,29,0.914023,0.059918,1.36642
Hex1125,5,7,30,0.911336,0.060629,1.36642
Hex1125,5,7,31,0.981814,0.060333,1.36642
Hex1125,5,7,32,0.904144,0.059827,1.36642
Hex1125,5,7,33,0.906645,0.060791,1.36642
Hex1125,5,7,34,0.905513,0.060573,1.36642
Hex1125,5,7,35,0.902902,0.061184,1.36642
Hex1125,5,7,36,0.90556,0.060032,1.36642
Hex1125,5,7,37,0.903245,0.060948,1.36642
Hex1125,5,7,38,0.909066,0.059789,1.36642
Hex1125,5,7,39,0.910506,0.059989,1.36642
Hex1125,5,7,40,0.91167,0.06109,1.36642
Hex1125,5,7,41,0.910532,0.060408,1.36642
Hex1125,5,7,42,0.911997,0.060224,1.36642
Hex1125,5,7,43,0.913255,0.059975,1.36642
Hex1125,5,7,44,0.903089,0.059576,1.36642
Hex1125,5,7,45,0.904883,0.060466,1.36642
Hex1125,5,7,46,0.905525,0.060151,1.36642
Hex1125,5,7,47,0.905135,0.060093,1.36642
Hex1125,5,7,48,0.902676,0.060958,1.36642
Hex1125,5,7,49,0.903945,0.061108,1.36642
Hex1125,5,7,50,0.909954,0.060086,1.36642
Hex1125,5,7,51,0.911191,0.061005,1.36642
Hex1125,5,7,52,0.912309,0.060752,1.36642
Hex1125,5,7,53,0.910697,0.060941,1.36642
Hex1125,5,7,54,0.911524,0.060303,1.36642
Hex1125,5,7,55,0.908524,0.060829,1.36642
Hex1125,5,7,56,0.901995,0.061085,1.36642
Hex1125,5,7,57,0.903156,0.060603,1.36642
Hex1125,5,7,58,0.904782,0.060632,1.36642
Hex1125,5,7,59,0.90173,0.061111,1.36642
Hex1125,5,7,60,0.90437,0.060224,1.36642
Hex1125,5,7,61,0.905683,0.060714,1.36642
Hex1125,5,7,62,0.910403,0.060746,1.36642
Hex1125,5,7,63,0.911311,0.060673,1.36642
Hex1125,5,7,64,0.910726,0.060726,1.36642
Hex1125,5,7,65,0.912219,0.060494,1.36642
Hex1125,5,7,66,0.912724,0.061093,1.36642
Hex1125,5,7,67,0.909058,0.060333,1.36642
Hex1125,5,7,68,0.905376,0.059942,1.36642
Hex1125,5,7,69,0.905523,0.060388,1.36642
Hex1125,5,7,70,0.903716,0.060799,1.36642
Hex1125,5,7,71,0.903955,0.060185,1.36642
Hex1125,5,7,72,0.906173,0.060192,1.36642
Hex1125,5,7,73,0.903602,0.060283,1.36642
Hex1125,5,7,74,0.908633,0.060234,1.36642
Hex1125,5,7,75,0.910934,0.060135,1.36642
Hex1125,5,7,76,0.909721,0.061416,1.36642
Hex1125,5,7,77,0.911266,0.060825,1.36642
Hex1125,5,7,78,0.911178,0.060246,1.36642
Hex1125,5,7,79,0.913517,0.060271,1.36642
Hex1125,5,7,80,0.903789,0.060882,1.36642
Hex1125,5,7,81,0.905386,0.060568,1.36642
Hex1125,5,7,82,0.904493,0.060021,1.36642
Hex1125,5,7,83,0.905454,0.060526,1.36642
Hex1125,5,7,84,0.901906,0.060766,1.36642
Hex1125,5,7,85,0.903353,0.06004,1.36642
Hex1125,5,7,86,0.911563,0.060528,1.36642
Hex1125,5,7,87,0.911757,0.06134,1.36642
Hex1125,5,7,88,0.90872,0.060769,1.36642
Hex1125,5,7,89,0.913328,0.060458,1.36642
Hex1125,5,7,90,0.912313,0.060948,1.36642
Hex1125,5,7,91,0.913961,0.059793,1.36642
Hex1125,5,7,92,0.903318,0.059645,1.36642
Hex1125,5,7,93,0.903428,0.060779,1.36642
Hex1125,5,7,94,0.901156,0.061271,1.36642
Hex1125,5,7,95,0.904014,0.060439,1.36642
Hex1125,5,7,96,0.902462,0.059938,1.36642
Hex1125,5,7,97,0.906188,0.060771,1.36642
Hex1125,5,7,98,0.90921,0.060573,1.36642
Hex1125,5,7,99,0.914303,0.060302,1.36642
Hex1125,5,7,100,0.909191,0.060223,1.36642
Hex1125,5,8,1,0.913864,0.059886,1.3325
Hex1125,5,8,2,0.913691,0.059325,1.3325
Hex1125,5,8,3,0.910212,0.060161,1.3325
Hex1125,5,8,4,0.905922,0.059897,1.3325
Hex1125,5,8,5,0.906868,0.059927,1.3325
Hex1125,5,8,6,0.905802,0.059646,1.3325
Hex1125,5,8,7,0.905732,0.059069,1.3325
Hex1125,5,8,8,0.905267,0.059422,1.3325
Hex1125,5,8,9,0.911068,0.058843,1.3325
Hex1125,5,8,10,0.914052,0.059479,1.3325
Hex1125,5,8,11,0.914862,0.059626,1.3325
Hex1125,5,8,12,0.911309,0.060157,1.3325
Hex1125,5,8,13,0.913404,0.059805,1.3325
Hex1125,5,8,14,0.916512,0.05936,1.3325
Hex1125,5,8,15,0.910645,0.059619,1.3325
Hex1125,5,8,16,0.907294,0.05962,1.3325
Hex1125,5,8,17,0.905877,0.060038,1.3325
Hex1125,5,8,18,0.906319,0.05966,1.3325
Hex1125,5,8,19,0.906012,0.059613,1.3325
Hex1125,5,8,20,0.908615,0.060091,1.3325
Hex1125,5,8,21,0.906227,0.060324,1.3325
Hex1125,5,8,22,0.916772,0.060627,1.3325
Hex1125,5,8,23,0.914231,0.059821,1.3325
Hex1125,5,8,24,0.925716,0.0621,1.3325
Hex1125,5,8,25,0.91527,0.060038,1.3325
Hex1125,5,8,26,0.913064,0.058791,1.3325
Hex1125,5,8,27,0.907873,0.059676,1.3325
Hex1125,5,8,28,0.908143,0.059744,1.3325
Hex1125,5,8,29,0.907138,0.059682,1.3325
Hex1125,5,8,30,0.907693,0.059306,1.3325
Hex1125,5,8,31,0.905824,0.059555,1.3325
Hex1125,5,8,32,0.905643,0.060116,1.3325
Hex1125,5,8,33,0.911707,0.059597,1.3325
Hex1125,5,8,34,0.916069,0.060082,1.3325
Hex1125,5,8,35,0.912168,0.060105,1.3325
Hex1125,5,8,36,0.915728,0.060257,1.3325
Hex1125,5,8,37,0.91389,0.059787,1.3325
Hex1125,5,8,38,0.915159,0.060487,1.3325
Hex1125,5,8,39,0.906717,0.060167,1.3325
Hex1125,5,8,40,0.908301,0.059312,1.3325
Hex1125,5,8,41,0.90594,0.059712,1.3325
Hex1125,5,8,42,0.907662,0.05967,1.3325
Hex1125,5,8,43,0.907342,0.059589,1.3325
Hex1125,5,8,44,0.905122,0.058806,1.3325
Hex1125,5,8,45,0.909318,0.059446,1.3325
Hex1125,5,8,46,0.917079,0.060028,1.3325
Hex1125,5,8,47,0.915034,0.058989,1.3325
Hex1125,5,8,48,0.91511,0.059516,1.3325
Hex1125,5,8,49,0.916556,0.05959,1.3325
Hex1125,5,8,50,0.913277,0.059242,1.3325
Hex1125,5,8,51,0.906047,0.060111,1.3325
Hex1125,5,8,52,0.907878,0.059589,1.3325
Hex1125,5,8,53,0.906951,0.061621,1.3325
Hex1125,5,8,54,0.905688,0.05998,1.3325
Hex1125,5,8,55,0.905715,0.059994,1.3325
Hex1125,5,8,56,0.908476,0.059331,1.3325
Hex1125,5,8,57,0.911319,0.059991,1.3325
Hex1125,5,8,58,0.913609,0.060523,1.3325
Hex1125,5,8,59,0.915363,0.06003,1.3325
Hex1125,5,8,60,0.912549,0.060372,1.3325
Hex1125,5,8,61,0.913659,0.060083,1.3325
Hex1125,5,8,62,0.914163,0.059527,1.3325
Hex1125,5,8,63,0.907516,0.059858,1.3325
Hex1125,5,8,64,0.906256,0.059383,1.3325
Hex1125,5,8,65,0.908018,0.059218,1.3325
Hex1125,5,8,66,0.906099,0.059716,1.3325
Hex1125,5,8,67,0.907262,0.059814,1.3325
Hex1125,5,8,68,0.905159,0.060142,1.3325
Hex1125,5,8,69,0.911596,0.060409,1.3325
Hex1125,5,8,70,0.913916,0.060268,1.3325
Hex1125,5,8,71,0.915256,0.05928,1.3325
Hex1125,5,8,72,0.916243,0.06011,1.3325
Hex1125,5,8,73,0.914639,0.060085,1.3325
Hex1125,5,8,74,0.914706,0.059802,1.3325
Hex1125,5,8,75,0.905157,0.059158,1.3325
Hex1125,5,8,76,0.90813,0.059237,1.3325
Hex1125,5,8,77,0.905739,0.059072,1.3325
Hex1125,5,8,78,0.907023,0.059537,1.3325
Hex1125,5,8,79,0.908481,0.059171,1.3325
Hex1125,5,8,80,0.905844,0.059284,1.3325
Hex1125,5,8,81,0.91482,0.059284,1.3325
Hex1125,5,8,82,0.915725,0.059875,1.3325
Hex1125,5,8,83,0.916548,0.059984,1.3325
Hex1125,5,8,84,0.914584,0.059692,1.3325
Hex1125,5,8,85,0.917485,0.06029,1.3325
Hex1125,5,8,86,0.914386,0.059334,1.3325
Hex1125,5,8,87,0.906593,0.059772,1.3325
Hex1125,5,8,88,0.906827,0.05913,1.3325
Hex1125,5,8,89,0.904154,0.060538,1.3325
Hex1125,5,8,90,0.90737,0.059763,1.3325
Hex1125,5,8,91,0.907449,0.059108,1.3325
Hex1125,5,8,92,0.90405,0.059972,1.3325
Hex1125,5,8,93,0.913385,0.059901,1.3325
Hex1125,5,8,94,0.916548,0.059516,1.3325
Hex1125,5,8,95,0.916122,0.06011,1.3325
Hex1125,5,8,96,0.91321,0.060153,1.3325
Hex1125,5,8,97,0.914228,0.059818,1.3325
Hex1125,5,8,98,0.914078,0.059749,1.3325
Hex1125,5,8,99,0.905974,0.060342,1.3325
Hex1125,5,8,100,0.907113,0.060024,1.3325
Hex1125,5,9,1,0.909867,0.059882,1.31519
Hex1125,5,9,2,0.909474,0.059195,1.31519
Hex1125,5,9,3,0.910595,0.058775,1.31519
Hex1125,5,9,4,0.914422,0.058759,1.31519
Hex1125,5,9,5,0.918947,0.059488,1.31519
Hex1125,5,9,6,0.91905,0.058946,1.31519
Hex1125,5,9,7,0.91906,0.059132,1.31519
Hex1125,5,9,8,0.917615,0.059299,1.31519
Hex1125,5,9,9,0.915419,0.060801,1.31519
Hex1125,5,9,10,0.917572,0.059519,1.31519
Hex1125,5,9,11,0.911659,0.058557,1.31519
Hex1125,5,9,12,0.912245,0.059094,1.31519
Hex1125,5,9,13,0.911128,0.0597,1.31519
Hex1125,5,9,14,0.914665,0.059097,1.31519
Hex1125,5,9,15,0.91052,0.05919,1.31519
Hex1125,5,9,16,0.9158,0.058827,1.31519
Hex1125,5,9,17,0.917648,0.059386,1.31519
Hex1125,5,9,18,0.916721,0.059467,1.31519
Hex1125,5,9,19,0.918234,0.05986,1.31519
Hex1125,5,9,20,0.920167,0.059438,1.31519
Hex1125,5,9,21,0.918631,0.059238,1.31519
Hex1125,5,9,22,0.915085,0.059144,1.31519
Hex1125,5,9,23,0.913532,0.05913,1.31519
Hex1125,5,9,24,0.911206,0.059545,1.31519
Hex1125,5,9,25,0.909973,0.058469,1.31519
Hex1125,5,9,26,0.909317,0.059184,1.31519
Hex1125,5,9,27,0.90973,0.059125,1.31519
Hex1125,5,9,28,0.914583,0.059989,1.31519
Hex1125,5,9,29,0.920892,0.059475,1.31519
Hex1125,5,9,30,0.919806,0.059166,1.31519
Hex1125,5,9,31,0.919418,0.059216,1.31519
Hex1125,5,9,32,0.919521,0.060102,1.31519
Hex1125,5,9,33,0.916349,0.058961,1.31519
Hex1125,5,9,34,0.911791,0.059886,1.31519
Hex1125,5,9,35,0.912045,0.05998,1.31519
Hex1125,5,9,36,0.90898,0.06013,1.31519
Hex1125,5,9,37,0.91128,0.059862,1.31519
Hex1125,5,9,38,0.91017,0.059188,1.31519
Hex1125,5,9,39,0.910665,0.059206,1.31519
Hex1125,5,9,40,0.914946,0.059475,1.31519
Hex1125,5,9,41,0.920787,0.058717,1.31519
Hex1125,5,9,42,0.920342,0.058721,1.31519
Hex1125,5,9,43,0.918605,0.059409,1.31519
Hex1125,5,9,44,0.918226,0.059427,1.31519
Hex1125,5,9,45,0.91734,0.059735,1.31519
Hex1125,5,9,46,0.913394,0.060373,1.31519
Hex1125,5,9,47,0.912235,0.059646,1.31519
Hex1125,5,9,48,0.912077,0.059006,1.31519
Hex1125,5,9,49,0.911875,0.059292,1.31519
Hex1125,5,9,50,0.910374,0.05929,1.31519
Hex1125,5,9,51,0.913532,0.058805,1.31519
Hex1125,5,9,52,0.916087,0.059054,1.31519
Hex1125,5,9,53,0.921256,0.059802,1.31519
Hex1125,5,9,54,0.919438,0.059327,1.31519
Hex1125,5,9,55,0.920624,0.059377,1.31519
Hex1125,5,9,56,0.917632,0.058593,1.31519
Hex1125,5,9,57,0.91832,0.059295,1.31519
Hex1125,5,9,58,0.91214,0.059202,1.31519
Hex1125,5,9,59,0.911167,0.059412,1.31519
Hex1125,5,9,60,0.912884,0.058534,1.31519
Hex1125,5,9,61,0.909594,0.05912,1.31519
Hex1125,5,9,62,0.909646,0.059899,1.31519
Hex1125,5,9,63,0.910691,0.059568,1.31519
Hex1125,5,9,64,0.917624,0.05991,1.31519
Hex1125,5,9,65,0.915464,0.059725,1.31519
Hex1125,5,9,66,0.920291,0.060005,1.31519
Hex1125,5,9,67,0.916308,0.060239,1.31519
Hex1125,5,9,68,0.920419,0.0595,1.31519
Hex1125,5,9,69,0.917142,0.059525,1.31519
Hex1125,5,9,70,0.911719,0.0591,1.31519
Hex1125,5,9,71,0.910618,0.059477,1.31519
Hex1125,5,9,72,0.912088,0.058786,1.31519
Hex1125,5,9,73,0.911599,0.058672,1.31519
Hex1125,5,9,74,0.909426,0.059409,1.31519
Hex1125,5,9,75,0.908694,0.059293,1.31519
Hex1125,5,9,76,0.921747,0.059605,1.31519
Hex1125,5,9,77,0.917708,0.059308,1.31519
Hex1125,5,9,78,0.921032,0.059925,1.31519
Hex1125,5,9,79,0.916837,0.05955,1.31519
Hex1125,5,9,80,0.920001,0.059872,1.31519
Hex1125,5,9,81,0.919242,0.058795,1.31519
Hex1125,5,9,82,0.910513,0.059212,1.31519
Hex1125,5,9,83,0.910882,0.058886,1.31519
Hex1125,5,9,84,0.910994,0.059582,1.31519
Hex1125,5,9,85,0.909414,0.059774,1.31519
Hex1125,5,9,86,0.911915,0.059435,1.31519
Hex1125,5,9,87,0.911735,0.058903,1.31519
Hex1125,5,9,88,0.917545,0.059906,1.31519
Hex1125,5,9,89,0.919353,0.059368,1.31519
Hex1125,5,9,90,0.918519,0.058947,1.31519
Hex1125,5,9,91,0.920217,0.059085,1.31519
Hex1125,5,9,92,0.919374,0.059423,1.31519
Hex1125,5,9,93,0.916502,0.059576,1.31519
Hex1125,5,9,94,0.91088,0.059454,1.31519
Hex1125,5,9,95,0.910279,0.059026,1.31519
Hex1125,5,9,96,0.911829,0.05875,1.31519
Hex1125,5,9,97,0.911376,0.059566,1.31519
Hex1125,5,9,98,0.911195,0.059473,1.31519
Hex1125,5,9,99,0.912641,0.058801,1.31519
Hex1125,5,9,100,0.919428,0.059108,1.31519
Hex1125,5,10,1,0.934441,0.05608,1.22879
Hex1125,5,10,2,0.937495,0.055252,1.22879
Hex1125,5,10,3,0.935032,0.055961,1.22879
Hex1125,5,10,4,0.933855,0.05634,1.22879
Hex1125,5,10,5,0.933299,0.056355,1.22879
Hex1125,5,10,6,0.9295,0.055703,1.22879
Hex1125,5,10,7,0.92651,0.055723,1.22879
Hex1125,5,10,8,0.929716,0.055393,1.22879
Hex1125,5,10,9,0.927035,0.056093,1.22879
Hex1125,5,10,10,0.925849,0.056706,1.22879
Hex1125,5,10,11,0.934918,0.056473,1.22879
Hex1125,5,10,12,0.935645,0.056004,1.22879
Hex1125,5,10,13,0.937196,0.056524,1.22879
Hex1125,5,10,14,0.934459,0.05611,1.22879
Hex1125,5,10,15,0.93427,0.05604,1.22879
Hex1125,5,10,16,0.937003,0.055982,1.22879
Hex1125,5,10,17,0.928531,0.055728,1.22879
Hex1125,5,10,18,0.92685,0.055802,1.22879
Hex1125,5,10,19,0.929706,0.05549,1.22879
Hex1125,5,10,20,0.926027,0.055778,1.22879
Hex1125,5,10,21,0.929187,0.055886,1.22879
Hex1125,5,10,22,0.927666,0.056201,1.22879
Hex1125,5,10,23,0.935277,0.055469,1.22879
Hex1125,5,10,24,0.935078,0.055177,1.22879
Hex1125,5,10,25,0.935201,0.055885,1.22879
Hex1125,5,10,26,0.934624,0.055597,1.22879
Hex1125,5,10,27,0.935799,0.055711,1.22879
Hex1125,5,10,28,0.937235,0.055749,1.22879
Hex1125,5,10,29,0.926499,0.05577,1.22879
Hex1125,5,10,30,0.929424,0.055483,1.22879
Hex1125,5,10,31,0.926858,0.055586,1.22879
Hex1125,5,10,32,0.92744,0.055881,1.22879
Hex1125,5,10,33,0.929212,0.056204,1.22879
Hex1125,5,10,34,0.929636,0.055734,1.22879
Hex1125,5,10,35,0.936728,0.055646,1.22879
Hex1125,5,10,36,0.936131,0.056495,1.22879
Hex1125,5,10,37,0.938791,0.056756,1.22879
Hex1125,5,10,38,0.936429,0.056109,1.22879
Hex1125,5,10,39,0.935214,0.056379,1.22879
Hex1125,5,10,40,0.932486,0.05571,1.22879
Hex1125,5,10,41,0.927176,0.056274,1.22879
Hex1125,5,10,42,0.926547,0.056424,1.22879
Hex1125,5,10,43,0.926716,0.056013,1.22879
Hex1125,5,10,44,0.926029,0.056243,1.22879
Hex1125,5,10,45,0.928719,0.055442,1.22879
Hex1125,5,10,46,0.933692,0.055966,1.22879
Hex1125,5,10,47,0.936438,0.056384,1.22879
Hex1125,5,10,48,0.934021,0.056391,1.22879
Hex1125,5,10,49,0.937192,0.056003,1.22879
Hex1125,5,10,50,0.934666,0.055952,1.22879
Hex1125,5,10,51,0.935929,0.055942,1.22879
Hex1125,5,10,52,0.929723,0.056135,1.22879
Hex1125,5,10,53,0.928715,0.056051,1.22879
Hex1125,5,10,54,0.928376,0.055748,1.22879
Hex1125,5,10,55,0.928077,0.055874,1.22879
Hex1125,5,10,56,0.928207,0.056206,1.22879
Hex1125,5,10,57,0.925972,0.055801,1.22879
Hex1125,5,10,58,0.933813,0.056049,1.22879
Hex1125,5,10,59,0.934405,0.056444,1.22879
Hex1125,5,10,60,0.93581,0.056364,1.22879
Hex1125,5,10,61,0.93478,0.055951,1.22879
Hex1125,5,10,62,0.934121,0.055447,1.22879
Hex1125,5,10,63,0.936507,0.05558,1.22879
Hex1125,5,10,64,0.927872,0.055693,1.22879
Hex1125,5,10,65,0.926968,0.055591,1.22879
Hex1125,5,10,66,0.92754,0.056078,1.22879
Hex1125,5,10,67,0.930272,0.055962,1.22879
Hex1125,5,10,68,0.927458,0.055109,1.22879
Hex1125,5,10,69,0.929968,0.055656,1.22879
Hex1125,5,10,70,0.935126,0.056415,1.22879
Hex1125,5,10,71,0.938097,0.055893,1.22879
Hex1125,5,10,72,0.934892,0.055571,1.22879
Hex1125,5,10,73,0.937,0.055868,1.22879
Hex1125,5,10,74,0.934242,0.055508,1.22879
Hex1125,5,10,75,0.930698,0.055969,1.22879
Hex1125,5,10,76,0.926952,0.05674,1.22879
Hex1125,5,10,77,0.92889,0.056719,1.22879
Hex1125,5,10,78,0.928963,0.055541,1.22879
Hex1125,5,10,79,0.927125,0.055229,1.22879
Hex1125,5,10,80,0.928183,0.055774,1.22879
Hex1125,5,10,81,0.928495,0.056422,1.22879
Hex1125,5,10,82,0.937893,0.055404,1.22879
Hex1125,5,10,83,0.937531,0.055775,1.22879
Hex1125,5,10,84,1.00761,0.056297,1.22879
Hex1125,5,10,85,0.936979,0.055156,1.22879
Hex1125,5,10,86,0.934044,0.055669,1.22879
Hex1125,5,10,87,0.928924,0.05588,1.22879
Hex1125,5,10,88,0.927313,0.055942,1.22879
Hex1125,5,10,89,0.926442,0.056302,1.22879
Hex1125,5,10,90,0.928658,0.056077,1.22879
Hex1125,5,10,91,0.925489,0.055006,1.22879
Hex1125,5,10,92,0.925608,0.055647,1.22879
Hex1125,5,10,93,0.933776,0.05577,1.22879
Hex1125,5,10,94,0.93413,0.056527,1.22879
Hex1125,5,10,95,0.937686,0.055552,1.22879
Hex1125,5,10,96,0.937401,0.056382,1.22879
Hex1125,5,10,97,0.93319,0.055702,1.22879
Hex1125,5,10,98,0.936594,0.059158,1.22879
Hex1125,5,10,99,1.00093,0.056323,1.22879
Hex1125,5,10,100,0.926739,0.055245,1.22879
Hex1125,5,11,1,0.927252,0.05629,1.22879
Hex1125,5,11,2,0.92977,0.055776,1.22879
Hex1125,5,11,3,0.930604,0.05571,1.22879
Hex1125,5,11,4,0.927601,0.056039,1.22879
Hex1125,5,11,5,0.933733,0.056561,1.22879
Hex1125,5,11,6,0.944818,0.057271,1.22879
Hex1125,5,11,7,0.938638,0.057575,1.22879
Hex1125,5,11,8,0.938472,0.056608,1.22879
Hex1125,5,11,9,0.940523,0.056505,1.22879
Hex1125,5,11,10,0.936123,0.057055,1.22879
Hex1125,5,11,11,0.931598,0.056481,1.22879
Hex1125,5,11,12,0.932265,0.056314,1.22879
Hex1125,5,11,13,0.932243,0.056353,1.22879
Hex1125,5,11,14,0.932255,0.056149,1.22879
Hex1125,5,11,15,0.929479,0.055661,1.22879
Hex1125,5,11,16,0.93487,0.055853,1.22879
Hex1125,5,11,17,0.938523,0.056224,1.22879
Hex1125,5,11,18,0.934845,0.055611,1.22879
Hex1125,5,11,19,0.937109,0.056939,1.22879
Hex1125,5,11,20,0.935641,0.056392,1.22879
Hex1125,5,11,21,0.935905,0.055466,1.22879
Hex1125,5,11,22,0.92969,0.056013,1.22879
Hex1125,5,11,23,0.930556,0.055751,1.22879
Hex1125,5,11,24,0.928535,0.055905,1.22879
Hex1125,5,11,25,0.930506,0.055984,1.22879
Hex1125,5,11,26,0.929547,0.055944,1.22879
Hex1125,5,11,27,0.929474,0.056596,1.22879
Hex1125,5,11,28,0.937777,0.055696,1.22879
Hex1125,5,11,29,0.939212,0.056105,1.22879
Hex1125,5,11,30,0.937743,0.056997,1.22879
Hex1125,5,11,31,0.933224,0.05699,1.22879
Hex1125,5,11,32,0.936823,0.05657,1.22879
Hex1125,5,11,33,0.935852,0.056182,1.22879
Hex1125,5,11,34,0.928259,0.056056,1.22879
Hex1125,5,11,35,0.930525,0.056071,1.22879
Hex1125,5,11,36,0.929249,0.056505,1.22879
Hex1125,5,11,37,0.928395,0.055554,1.22879
